x,y,z,kbn1
0.180055237512,QZ48O,Tv6Vb,222
0.260992200982,JyXZD,YkXdv,222
0.100974631011,JYEDX,dmPMW,222
-0.127399351511,BoP6b,xmUqH,222
-1.95453330291,SIIyH,0bhtl,222
0.124325455762,QZ48O,Gxy96,222
-0.517984479073,sTxbg,q29Rb,222
-0.313475734447,4BO0K,eMpB1,222
-0.423674498729,F2Sy9,WuwOL,222
0.216054669957,ewJ6t,UuGoS,222
-0.472723153439,9cfLm,poYhl,222
-0.0469223852343,edTl8,qotMx,222
-0.33860427541,x1ZUu,KeBnn,222
1.39813049469,JyXZD,WncVT,222
-0.308170281695,6R388,2vGhU,222
-0.767036616692,1m5Qu,uLbmL,222
0.471900632165,WDdIQ,SU33n,222
-0.0979401463269,UJurY,rOiLG,222
0.557050663407,aipp1,d9dqW,222
-1.76439768063,QZ48O,z9bgr,222
1.04233633847,WDdIQ,J7Nd4,222
-0.269934134319,i4BD7,JfLwH,222
-0.10421185008,JaFfE,DtzRv,222
-1.01594608861,vWXfP,jeT3x,222
-3.41496730497,JyXZD,MSXX3,222
0.400104019857,x1ZUu,srCpK,222
-0.990845873953,QmMJw,bZ0kj,222
1.35632021652,UxGti,ZJ2qX,222
-0.210249405948,edTl8,9L5c6,222
-0.0064831863243,403al,pc5j5,222
-0.326980687249,h4ypP,2cRpg,222
0.93541116399,9cfLm,fksc3,222
-0.367818554909,WDdIQ,yyqFG,222
0.665653160269,dS9oG,AW0tO,222
1.63239787712,If1qi,VoJsZ,222
1.15394718691,JYEDX,Rie6j,222
2.17055755996,x1ZUu,tinMM,222
1.60431692526,4qyDv,sKr25,222
-0.719136433951,KkwRO,7TJnr,222
-0.718843476892,lcZqG,CRuSK,222
0.172324586718,OcBtz,kEz81,222
-1.05638811351,lOuk2,0HCzn,222
0.966238628532,403al,LscfD,222
1.12609056454,UxGti,hfNud,222
0.0671525842459,JYEDX,4zHC6,222
2.15927101016,OcBtz,5u5Im,222
-1.01630068568,JaFfE,3mNmg,222
-0.480231103863,MVD5b,vkypa,222
-0.00561203476812,yym6b,u5x14,222
0.374148281656,PDUvj,mw8ko,222
-1.03259409703,9cfLm,15Mbk,222
-0.382920597539,WOitF,Ao67I,222
0.225922744142,leNCT,rmIR4,222
-0.828496750799,OopuJ,qRxOL,222
0.703947709104,WOitF,YgMJ1,222
0.328102788326,fpVas,uNIXU,222
0.390561238886,BoP6b,jK2nv,222
-0.772925186179,RL9CV,u6BqK,222
0.0478800131412,403al,TkPoc,222
0.788859039271,7dNjt,BZ8QM,222
-1.56005407317,UxGti,tsaPH,222
0.0344580394397,7dNjt,4N48p,222
0.642552009723,S19cV,xYs7S,222
2.3796541739,219tH,Cu4OW,222
1.19666151827,sO2pl,9riVb,222
0.630585056106,WOitF,E6wbR,222
0.142209374837,h4ypP,kjBJl,222
-1.10370920668,OGK77,ljbAl,222
2.02821673997,MNxUy,ygugC,222
-0.263155162186,5gvFn,ehQDJ,222
-1.06445239006,1m5Qu,GM4Jn,222
0.581136098352,OopuJ,RAT7c,222
0.578302534491,bj5GF,UoYUT,222
-0.118448116703,HsrDu,fI9NG,222
-0.199062669945,Ey0dZ,GSzwp,222
-0.0531581788743,x7c5I,YyWme,222
-0.471409813835,JM3lU,kQ5cf,222
-0.510139515596,1m5Qu,qxcdF,222
-0.81100195339,1m5Qu,mOvBz,222
-0.31356627452,219tH,C6Hbw,222
0.884595815598,vWXfP,XHJm4,222
1.46946925528,9brWJ,myVxY,222
-1.18820574189,bj5GF,9lJTK,222
0.547653700706,219tH,CPkMC,222
-0.659437574841,4qyDv,oZep4,222
-0.0394385235829,wn5Tl,ic3Yy,222
-0.242934079704,bj5GF,ZNjeb,222
0.285771769527,MNxUy,DbUzT,222
0.0890092251723,JE7ds,fLe8Q,222
0.965457964803,ttoNG,nqICz,222
-1.02087645821,WOitF,zacZu,222
-0.31381558266,OopuJ,TxkKx,222
-0.587850746087,O0rpe,Fprfh,222
1.41042383457,UxGti,vA1Jh,222
-1.45512652513,zYGBj,vxREL,222
0.22995837558,If1qi,RskmW,222
-2.14863912826,ydsVd,71kQD,222
0.812613387712,yym6b,jCVW3,222
-0.457212094729,aXYKI,Bshol,222
2.01639668998,OcBtz,Z03fl,222
-0.0799055019651,7dNjt,oOyNi,222
3.07565060012,JE7ds,d6PoX,222
-0.534818939268,sCRtX,GI778,222
0.899039439999,x7c5I,LgSfR,222
0.320098517292,nWNvj,wgMWO,222
0.914976518937,dS9oG,52WDA,222
-0.803253694459,6R388,olW4U,222
-0.431552787349,9brWJ,R4Fqx,222
0.801707164139,UAYSd,LkJHM,222
-0.614970720931,leNCT,tIhyx,222
0.502722476247,If1qi,tj8fV,222
1.24903940629,WzdN8,kblaN,222
-0.527106050269,6xpn1,qzfJ8,222
-0.0228009693095,bj5GF,wcLWt,222
-0.0575579308099,leNCT,qZZQM,222
-0.800193025596,nEy9c,ZkQ3j,222
0.294434768266,UJurY,13ydF,222
-1.30930305292,k0xJl,xpMMw,222
-0.0217240477399,vWXfP,BakJd,222
0.231216885406,Ey0dZ,uvTq9,222
-0.0426532153085,hN9vH,mP3J3,222
-0.322892248121,Ak0UX,uC3Xs,222
-1.34468680788,dEIRn,a2o0o,222
-0.352131200969,7dNjt,6HM36,222
0.126014533259,ydsVd,dXItA,222
0.823188365231,hN9vH,qfSw1,222
0.593751728228,OcBtz,eBNuz,222
-0.668654615051,JaFfE,WUlLl,222
0.577834998204,9fxRG,qzfJ8,222
-0.384808935836,JE7ds,PzStj,222
-0.289925129152,yym6b,g8D8K,222
-0.586564043729,SIIyH,D7RSp,222
-0.689064812551,JaFfE,Ix7L2,222
0.785947079313,OGK77,81KAe,222
-1.70608457707,h4ypP,hwrOr,222
0.208011158993,aK1fM,6Bl7R,222
-0.0188614384315,FjkBT,80irc,222
0.997170682164,WDdIQ,mJRTe,222
1.94369995453,JYEDX,AIWZQ,222
0.72543824697,leNCT,0959f,222
1.40305445754,QZ48O,6gDfK,222
-0.294868494345,UJurY,u30Cf,222
0.744484937485,O0rpe,zU70U,222
-0.482208155462,UJurY,oVWct,222
-0.279654686277,PQ6F4,7RD5w,222
0.659246336697,sTxbg,nr5LL,222
0.201110660332,OGK77,VK9b6,222
-1.36928436115,WzdN8,4yfq8,222
0.791651508455,KkwRO,pJWq1,222
0.852264014225,dS9oG,WokCh,222
0.509737980403,PDUvj,wWXAW,222
0.268485781811,zYGBj,nm35l,222
1.38846319501,hi9nf,GJXIe,222
-0.141849419722,sTxbg,2Q3kh,222
-0.0701452025688,sO2pl,qCiV5,222
1.03860296776,owCus,SzfaN,222
1.14697320483,KkwRO,oGZXe,222
-0.119407988839,OcBtz,13i79,222
1.53037931419,WDdIQ,n51LD,222
-0.0703920764442,7dNjt,FyFOg,222
0.294338548107,bbNP5,sUYh4,222
0.0348354552338,7dNjt,fRwXt,222
0.126108645173,WDdIQ,F1eOJ,222
0.356946806345,F2Sy9,uB9gP,222
-0.133008569528,juZqZ,mAF8R,222
-0.434372244459,sO2pl,Klli3,222
-2.64050366136,legeV,XiLqY,222
-0.481023361603,leNCT,sNXD6,222
0.381454249783,219tH,T95ua,222
0.320063832706,JM3lU,JhK7t,222
-0.622375941433,2aMtU,i4M39,222
-0.115813369632,wErgh,irA4K,222
-0.29295791084,yym6b,m9pAx,222
-0.00513941336938,owCus,GPGdv,222
0.516748261509,wn5Tl,I7fiq,222
-0.440330446128,RL9CV,Kb9Df,222
1.21780439809,PDUvj,CyG7W,222
-0.540201320179,sCRtX,SSiuE,222
1.57865140391,SV1ad,AmAUp,222
0.249242602731,vWXfP,Eh6EQ,222
-0.798344678665,vYKxg,B1er5,222
0.194313432267,OcBtz,umkFM,222
-2.06641112217,9brWJ,ojzeM,222
1.83841463143,7dNjt,ITJRU,222
1.75377188319,SV1ad,7kCd0,222
-0.889944130331,CKzGQ,OQbzw,222
-0.919246931701,0dmK0,dGGeS,222
0.533206921966,edTl8,hLx2M,222
-1.96418762716,fOKal,HfBn8,222
-1.2179798509,dEIRn,DLbW4,222
1.42896142766,UxGti,cOjSi,222
-1.16368776751,JaFfE,1E5Np,222
-0.724320534871,h4ypP,d9dqW,222
-0.838518249189,sO2pl,yXhTY,222
0.324166296785,UxGti,3omju,222
1.68447068189,dEIRn,zRJA3,222
-1.83996870015,JaFfE,lW21p,222
-0.697661446738,1m5Qu,1m50D,222
0.685724811168,UJurY,gsqlT,222
-0.350043470961,2aMtU,JhK7t,222
0.367371679555,1IZE1,o6dIX,222
0.251110327332,S19cV,nlwQN,222
0.472135325862,FjkBT,zc8q4,222
-1.46202063015,6R388,9HCQN,222
-1.83083740805,sO2pl,GpdBL,222
0.427980012058,1DdJN,GczMe,222
0.316690364213,dS9oG,wIE2q,222
-0.800935321998,0dmK0,QBpeJ,222
-0.422903845133,ttoNG,ZDCEg,222
-0.623140872839,QZ48O,TYSKB,222
-0.284188615082,Uzq85,JUnRo,222
-1.43846775225,zYGBj,ekl03,222
-1.68703606786,jjPxd,8Ds8h,222
-2.28995406426,fpVas,FMbbT,222
-0.987865605279,CKzGQ,qOlkm,222
0.133171082516,rLzni,RRx9n,222
0.526924677136,jjPxd,xoNEA,222
0.798105494789,F2Sy9,jwmLH,222
-2.10614978756,4qyDv,EWEsC,222
-0.172902295069,BoP6b,VMMSY,222
-0.763217702176,2aMtU,92a5y,222
0.0341358877782,Ey0dZ,ywI2F,222
-2.22654744837,UxGti,ayKVE,222
0.15080221681,x1ZUu,LLNPV,222
-0.351167294992,219tH,2kOHB,222
1.04484071319,If1qi,VClsa,222
1.1907386674,HsrDu,IFTcD,222
0.656090847946,MVD5b,7XXuS,222
0.275433795825,BoP6b,6yon0,222
1.04401545289,1IZE1,dUgmR,222
0.132517080264,SV1ad,k89vW,222
-0.380587995063,lcZqG,mVk8R,222
1.41971690413,S19cV,SyP3Q,222
-0.652533031839,F2Sy9,GaUe9,222
-1.42113549515,SV1ad,rjBSG,222
1.04269125234,lOuk2,TPpz4,222
-1.50699014201,6R388,BaRK7,222
-1.34103137927,sO2pl,nBBW3,222
1.27832053013,CKzGQ,3mXXJ,222
0.453617143651,sO2pl,T9qof,222
-0.389643646904,OopuJ,uahzy,222
1.17872734974,9brWJ,MeFxT,222
-1.1562169487,4qyDv,U7t4q,222
-0.0388087858562,F2Sy9,iXCTM,222
-0.179246618261,akYR6,vw2rY,222
0.30566940317,JYEDX,RBWJf,222
-2.26818596293,nEy9c,5DVCy,222
0.116420709935,fpVas,aSDSq,222
0.0542395022444,PDUvj,M3fRd,222
0.000174041329923,rLzni,q23OD,222
1.09257729208,4qyDv,ptdc1,222
-2.56164263368,Ak0UX,qAdGh,222
0.572844623447,1DdJN,0q9II,222
0.114153117767,leNCT,tLB2w,222
1.3381948759,QmMJw,lZReY,222
-0.710716804873,Q1WE7,cLoAl,222
0.901283370984,QZ48O,F1rzs,222
-1.36201485516,QmMJw,la3js,222
1.19361388948,CKzGQ,1cA83,222
-1.95279105305,aipp1,AiV7D,222
0.948240508692,lOuk2,LLmbM,222
-1.6640404695,1m5Qu,0SnAS,222
0.0742220073555,WOitF,eFdXW,222
-0.569631915716,aipp1,Px8ht,222
0.267118473188,juZqZ,zd740,222
1.05936165583,owCus,4ldT5,222
0.831778558152,9cfLm,GZNKu,222
-0.29928392817,F2Sy9,7YhQh,222
0.179513314582,WzdN8,DWZul,222
0.946578106707,aipp1,LZMzz,222
0.968730797423,WzdN8,bK074,222
-0.189646902549,yym6b,CFY6g,222
0.711779443319,JE7ds,BxzsA,222
0.168986702403,sBaoJ,5UKXl,222
0.765876766693,bj5GF,JNUcJ,222
0.843357402554,ydsVd,NqDgH,222
0.634180452169,OopuJ,I63LV,222
0.540574964164,403al,2AIxF,222
-0.221901264152,CKzGQ,PkKJQ,222
-0.773656323474,SIIyH,4MeV8,222
-1.0331328544,akYR6,UglC6,222
-0.862685033677,h4ypP,lse4B,222
-1.17202981484,juZqZ,XkIHR,222
-1.09667594172,CRrP6,iswwv,222
0.751414462738,SIIyH,aMmpk,222
0.296788727678,7dNjt,tPA2e,222
-1.1434416939,hi9nf,8oLqG,222
0.865921328825,x1ZUu,YMfXM,222
-0.871250482437,MNxUy,vAgKc,222
0.371952376684,PQ6F4,uDboS,222
1.80814102186,juZqZ,iCKHf,222
0.747197425955,jjPxd,55mbh,222
0.0104458861648,OopuJ,CM6YW,222
0.189416968998,legeV,BkgaQ,222
-0.238202434017,nWNvj,shmGi,222
1.54512438525,1IZE1,Mq9Yd,222
-0.761570679837,aXYKI,5sAvn,222
-0.187473250338,9brWJ,sLPLN,222
-0.956365463118,lcZqG,x2X4z,222
0.528053883014,nWNvj,riQBk,222
0.40983188855,JyXZD,jY1ha,222
-0.434306464526,leNCT,cK3Qo,222
-1.78204994737,O0rpe,Enu0l,222
-0.844950665135,owCus,92a5y,222
-0.113383552554,zYGBj,JVUpK,222
-1.62644691957,fOKal,65bOh,222
-0.0875313337672,1DdJN,XiLqY,222
-2.00136002097,aipp1,NEwkH,222
0.2373015499,dS9oG,M3YMX,222
-0.00321096797096,aipp1,cUs4Q,222
0.774283329565,MNxUy,lXCzN,222
-0.507186700176,MNxUy,32oD8,222
-1.17340694622,aK1fM,14cCS,222
1.34701782647,wn5Tl,Lo99g,222
-1.62877013331,UxGti,W9mIZ,222
-2.80092608814,h4ypP,tEJaP,222
-0.589964575008,x7c5I,8I0Pg,222
-0.779853578222,i4BD7,LLNPV,222
1.1431313242,If1qi,ZnMVo,222
-1.25314170524,RL9CV,VNunR,222
-0.983783865494,PDUvj,Kpgg6,222
1.24964021102,hN9vH,1MxAi,222
0.596830004838,Ak0UX,zBLjS,222
-1.11353261003,PDUvj,LJlMC,222
-0.377566875108,Uzq85,OPDTk,222
-0.862063288179,h4ypP,9DEYb,222
-1.94549328243,1m5Qu,x65WB,222
0.805327961493,x1ZUu,aWXMF,222
1.52360369202,SV1ad,m9vUf,222
-0.391564017691,1IZE1,zRJA3,222
-0.901963013228,wn5Tl,H1GXQ,222
-0.0550691509071,aXYKI,cbx8F,222
1.05756530375,QZ48O,7ylZC,222
-1.080735977,bj5GF,5308y,222
0.6870834984,MVD5b,HdyaT,222
-0.594325117518,QZ48O,BZ8QM,222
1.02718100487,dS9oG,fO0po,222
-0.0134541607009,OopuJ,Bbcbb,222
1.81256273907,OopuJ,QEBZe,222
-0.823231429989,2aMtU,GnEi6,222
-0.0735812155516,bbNP5,KSFbo,222
0.868911034956,x1ZUu,jNBLE,222
-1.09577068684,Y3CIa,opleH,222
-0.131470511811,JyXZD,06JgR,222
0.662501224857,sCRtX,LtIvK,222
-0.666488795378,Ey0dZ,gNzJu,222
0.523976439565,7dNjt,CWv83,222
0.627286541385,jjPxd,mWxRz,222
0.921402195231,219tH,ZmmbY,222
0.845499035783,juZqZ,DtSlL,222
1.63014063084,CKzGQ,ry550,222
-0.748714171985,ttoNG,PIaNz,222
-0.698973135315,vYKxg,4y8rN,222
-0.0994830982531,Y3CIa,1Gq1h,222
0.901201216968,nEy9c,rNtFQ,222
-0.509769873435,JM3lU,09i4Q,222
-2.3137885531,vYKxg,KKIfL,222
-0.327215581567,UAYSd,kw1dK,222
-0.661675460832,x1ZUu,cdHQK,222
1.31472674142,6xpn1,tJg4t,222
-0.0216646071006,Uzq85,TFlSG,222
0.311572959099,aipp1,41ziD,222
0.121273787115,JYEDX,HeAYV,222
1.73240935433,aXYKI,JK5FO,222
-1.00066548681,JE7ds,SN5oB,222
-1.24177003327,OopuJ,ORxEK,222
-1.83838373866,4qyDv,GGCmD,222
1.16799311456,k0xJl,hoIEd,222
0.160933243245,i4BD7,GRwbF,222
-1.42326265494,juZqZ,o6dIX,222
0.372008098155,Ey0dZ,3GKjZ,222
-0.866612270133,MVD5b,nb5Mn,222
-0.858915589035,FjkBT,xHEOK,222
1.77273805215,OcBtz,qZKoM,222
1.75250365288,QmMJw,ktnN4,222
-0.342683578575,lOuk2,EWCLA,222
-0.765378980289,vWXfP,Tas3r,222
0.878108924275,1m5Qu,86sQD,222
1.23139153165,FjkBT,x0IQb,222
1.92536585881,PQ6F4,EbMoq,222
0.443836952642,owCus,uKbVk,222
0.670102392124,9fxRG,hXYCx,222
0.354163904808,Y3CIa,Yd2uO,222
-1.09080334046,JE7ds,gDxc2,222
-1.37068587503,If1qi,3K9Aq,222
0.53694028335,219tH,XtTgJ,222
0.431421515837,4BO0K,52Ncw,222
-0.0579589338798,JyXZD,d9osf,222
-0.321225641798,O0rpe,D94Rf,222
-0.161014446373,yym6b,POrwS,222
-2.06301811594,Q1WE7,gLhh3,222
-0.136411707981,6xpn1,4UYL8,222
1.70660048881,1IZE1,6SKZX,222
0.175583069736,9fxRG,toTyh,222
-0.261530640749,sCRtX,n5see,222
-1.18563017549,PQ6F4,UL9WW,222
-1.16709937835,JM3lU,ED5Vx,222
1.88199108282,OcBtz,1G9aI,222
1.28155430697,403al,KJfgd,222
-0.286526199923,SV1ad,5utpr,222
-3.08264720007,WOitF,VTJbS,222
-1.05699263021,hN9vH,PrfAB,222
0.308009600496,BZJPs,U3Lbf,222
0.0568968609282,fpVas,DTeBr,222
-1.11571800924,dEIRn,1k8mM,222
1.00781458946,If1qi,5308y,222
-0.231466171033,RL9CV,7g2zy,222
1.10915674371,6xpn1,D8HTp,222
-0.941084537737,fOKal,05wrq,222
-2.64880142663,lOuk2,uMmfM,222
-1.22125413188,fOKal,uEUo8,222
-0.475335773972,wErgh,WwPuR,222
-1.17295522312,sO2pl,dESYx,222
-1.35376289392,BvNNl,3v0eV,222
-2.19324115154,O0rpe,1YkMe,222
0.95899696981,2aMtU,vPRVc,222
0.750489312348,fpVas,Y9may,222
-1.78994004553,CRrP6,ENETa,222
1.02822393072,owCus,bdOWi,222
-0.42367927175,h4ypP,19IMS,222
1.02139770649,dEIRn,gA4l6,222
-0.572248748813,PQ6F4,SDsAl,222
0.615722334441,WOitF,zynPE,222
-0.381114877244,F2Sy9,i9RfO,222
2.20057550591,9fxRG,QC5Sj,222
-1.04632441946,6R388,B6Tzu,222
-0.674451701334,QZ48O,TMO9L,222
-0.366292740977,BoP6b,2RGb9,222
-1.20626156918,QZ48O,0Wtwe,222
0.747171042083,4qyDv,Epdu3,222
-0.0444840629366,yym6b,qsGXr,222
0.672569212913,JM3lU,bR5dN,222
-1.76602053545,1IZE1,tj8fV,222
-0.379440754156,403al,hUOKt,222
1.10749055572,6R388,UYAei,222
1.55178985798,PQ6F4,Z11qy,222
-0.26021189421,hxn6r,MwQsx,222
-0.850707217948,219tH,Vb9vU,222
-0.410526700253,sTxbg,UzxSx,222
0.00627072982552,wErgh,LTvR4,222
0.445382647909,ydsVd,2hPXj,222
-1.56619064841,vWXfP,pvtCH,222
-2.0164649473,i4BD7,HJxFv,222
-1.27972193564,4qyDv,RZrxs,222
0.902408051151,sTxbg,gb5fl,222
0.725498196791,owCus,wf1jO,222
0.976957630271,bbNP5,ueSlq,222
-0.373912002553,9cfLm,SLWEE,222
-0.59129693293,wn5Tl,YVclj,222
-1.44781641232,9cfLm,dQR6E,222
-1.16098163976,CRrP6,jjGTF,222
-0.38823513329,k0xJl,Yx7Re,222
0.801710742061,juZqZ,jZPW1,222
-0.17810269623,lOuk2,WNeNg,222
0.643565404462,yym6b,oGZgH,222
1.03296353993,KkwRO,Ri7wN,222
0.834750987782,hi9nf,7LZsR,222
0.62958775344,wn5Tl,x5zTA,222
1.36188976987,OGK77,4gDUl,222
0.635871739921,7dNjt,p1Ynu,222
2.02707061747,juZqZ,gXcIm,222
0.744083776821,7dNjt,mUX3H,222
-1.08129018412,vYKxg,yccZ8,222
-0.18460188189,sCRtX,CkACa,222
-1.00650317073,5gvFn,ncSWb,222
1.21452358575,aK1fM,rHAxQ,222
1.6496480704,akYR6,uMmfM,222
0.019309034032,MVD5b,3ftfZ,222
0.225908084435,dS9oG,D4pSs,222
-0.534972843891,wn5Tl,IocNj,222
-0.418848811802,fpVas,zplK5,222
1.47979342494,BoP6b,GKMuO,222
0.294229692739,6R388,GJtUD,222
-0.271930110442,If1qi,xYQi3,222
1.66650803266,OopuJ,d6iw6,222
-0.0705523199103,h4ypP,SgzJ3,222
-0.335244213578,wn5Tl,U4PU6,222
-0.297493925002,Ak0UX,3mCTs,222
0.848803999254,1DdJN,jV9Oo,222
-0.16049692226,leNCT,tvuqp,222
-1.30171665832,sBaoJ,MU6te,222
0.582118921544,akYR6,ZuX7k,222
-0.0969757834233,hi9nf,zygQ1,222
0.375960055612,JyXZD,hlwJy,222
1.20647738882,JE7ds,R3gIE,222
0.466274161538,OopuJ,NAHXb,222
-0.301481804185,F2Sy9,GWcRu,222
1.0649535758,ydsVd,VHZJH,222
0.879959766581,WDdIQ,JV5iI,222
-0.882664270553,i4BD7,mteY0,222
-0.183991629619,S19cV,mqsTB,222
-1.16303442886,rLzni,1Fl1j,222
0.593742854416,JaFfE,3493C,222
2.13872602408,JYEDX,s49wR,222
-0.455095143631,x7c5I,w9lKt,222
-0.761755589652,1DdJN,GPTi0,222
-0.977421837433,9fxRG,dZWz8,222
0.126746267895,x1ZUu,EtSB1,222
-0.0232844424743,If1qi,ophvD,222
2.04040710303,PDUvj,ayYM3,222
1.11284926551,Q1WE7,oPmAG,222
-0.373739072763,dEIRn,VifkK,222
-1.59069284922,Uzq85,sGxqn,222
-0.832926544486,edTl8,rDewo,222
0.64531438279,2aMtU,kXjAe,222
0.0508181863743,1m5Qu,CtXnW,222
-0.75061518744,PQ6F4,KVadA,222
0.966256771442,hN9vH,eSNTV,222
-0.753429366803,UAYSd,PgLdt,222
-1.15710967144,1m5Qu,Ed2Af,222
1.06444745581,x1ZUu,edhQl,222
-0.133704221637,fpVas,kvQO5,222
0.537040487884,Ak0UX,8iMZo,222
2.12031891405,legeV,kmpUT,222
-0.215877581433,JE7ds,uNsTP,222
-1.19505735564,PDUvj,yXpuY,222
1.41605682378,S19cV,v73XR,222
2.01950322752,hN9vH,7BmNv,222
-1.52218121318,9brWJ,kMBCp,222
0.952645942884,dS9oG,0kFwM,222
0.710613011775,O0rpe,2iVN2,222
0.126525449213,SIIyH,qOfZP,222
-0.0842217684193,ydsVd,0DZL8,222
0.842956308812,k0xJl,vjCqU,222
0.824980960442,lOuk2,X3i3u,222
1.67562433002,RL9CV,YntGZ,222
0.252768254836,sO2pl,AlXu3,222
-1.3813106542,SIIyH,BAIfh,222
1.79332997606,KkwRO,y73PX,222
0.0323288501993,O0rpe,fHeM8,222
0.700692065464,UJurY,i2pGW,222
-2.19831299335,x1ZUu,acFKH,222
-0.604579972078,4BO0K,3eYrD,222
0.091428833785,1IZE1,aACDO,222
0.611648926908,BoP6b,KXB8m,222
0.708586640211,JyXZD,0kDB0,222
0.752852501385,PDUvj,Lc85Q,222
0.0549445018592,QZ48O,WpeJY,222
1.20187924491,5gvFn,U7t4q,222
1.24899927547,awqQK,G8dm3,222
1.19398898457,UAYSd,QziTT,222
1.0076414506,vWXfP,PLjDD,222
0.207351255016,JYEDX,zM0Hy,222
-0.131792019794,edTl8,MjRLq,222
0.799436815133,WDdIQ,qXhEq,222
0.678425705256,1IZE1,uEpMC,222
0.813083381597,F2Sy9,szefE,222
-0.370301758436,hxn6r,AAo2E,222
-0.381906025714,1DdJN,VJXHK,222
0.870247539653,sTxbg,iWmNY,222
0.201361272599,9cfLm,NCank,222
-0.473142266583,4qyDv,00Sc2,222
0.204609021176,akYR6,JDTzX,222
-0.110184670848,0dmK0,WwTDk,222
0.0638182591055,CRrP6,lZwQQ,222
-1.06014878884,If1qi,JTBI5,222
-0.526437194456,4qyDv,EXRwb,222
0.220065165658,UAYSd,3YXSQ,222
-0.261179545291,Y3CIa,UGEux,222
-1.24116819641,i4BD7,Zcnw2,222
-0.492677479846,WDdIQ,A0VaW,222
-0.970994084017,MVD5b,uHdoQ,222
-0.403758884148,MNxUy,UIrhR,222
-0.0405434352996,BoP6b,3mCTs,222
-0.389001477464,RL9CV,SqYZS,222
0.206744131089,fpVas,WAitw,222
-0.679607908584,leNCT,OLpJv,222
-1.07260772944,BZJPs,gmhd4,222
0.221812415871,Ak0UX,S5YjL,222
0.482055832275,PQ6F4,U5IUv,222
-2.835591381,OcBtz,z26ma,222
-0.133321946685,BZJPs,ghaZI,222
-1.32983685518,UAYSd,2B85i,222
-0.114825959394,If1qi,YqCpM,222
0.596368655714,6xpn1,h5zM5,222
-0.240506918265,If1qi,rmejs,222
-0.184447061896,sO2pl,alzpK,222
-0.945269117303,1DdJN,DEFBH,222
1.05102665026,lOuk2,ZZayA,222
-1.17686612956,4qyDv,TV4ea,222
1.16929577322,MVD5b,43ZIx,222
0.880906750182,SIIyH,RtITK,222
1.50966619688,UAYSd,2q19s,222
-0.166780387041,403al,c5vSW,222
1.93531213814,akYR6,b5AZE,222
-0.257595015238,Ey0dZ,NW12o,222
-0.523866280137,CRrP6,TLwqz,222
0.491534252216,iAc40,lDtNA,222
-0.599445927949,S19cV,TSRbt,222
-2.00195634421,FjkBT,oEVBa,222
-0.202553285827,JyXZD,fxJ9p,222
-1.5600206902,vYKxg,zL8rB,222
0.0311315408356,fpVas,q2bZT,222
-0.551381774547,dEIRn,5EeuF,222
1.20452881427,lcZqG,Xyrxh,222
1.43147709728,MVD5b,e7gfC,222
-0.389051890154,hi9nf,QC6sL,222
0.979041216275,aK1fM,vOnBI,222
1.16638985906,4BO0K,te4Fu,222
0.273570535875,i4BD7,iVfE8,222
0.858188270151,S19cV,xC4cu,222
-1.2769624524,Ak0UX,xh4a8,222
-0.123291344963,OopuJ,k0Pqg,222
0.237604426278,UJurY,GJTE9,222
-1.59157363365,hi9nf,yBZmN,222
0.543611300244,nEy9c,wydjM,222
0.0158672406379,FjkBT,tgZr3,222
-0.0832463606356,jjPxd,MMQyE,222
-0.984476535242,hN9vH,gJGjs,222
-0.460163402392,Ey0dZ,ZVO2u,222
0.426929891014,nEy9c,P8ozQ,222
2.23662960594,lOuk2,Zcnw2,222
0.0268512368428,hi9nf,H8Vl3,222
-0.479715163246,x7c5I,ZJ2qX,222
-0.225756523028,6xpn1,0KMvC,222
1.58186968371,9cfLm,kujfE,222
-0.938833056852,k0xJl,oOnjU,222
1.23645627814,S19cV,lk56M,222
1.17958539047,KkwRO,RjBkh,222
-0.632958243122,S19cV,VQzCn,222
0.161537893288,iAc40,uz1aj,222
1.01202940877,OopuJ,4S5GC,222
-0.824054190356,4BO0K,tfX4t,222
0.91308099174,WOitF,kf7F0,222
-0.162389785988,vWXfP,vi4Ol,222
-1.52100107926,h4ypP,O9WUw,222
0.0161212111523,dEIRn,tm0Fc,222
0.167487502335,JaFfE,Yw1kR,222
0.103995302797,QZ48O,erdLE,222
-0.197029679833,dS9oG,9F8WQ,222
-0.575559134076,MVD5b,y173x,222
0.510621431169,6xpn1,6fjym,222
-0.82033145584,hN9vH,Z0EZ5,222
-0.425127172792,bbNP5,herFz,222
-1.1150914108,7dNjt,ejolx,222
-0.74138163614,k0xJl,0vNwm,222
0.00576971705701,hN9vH,dJAqS,222
0.617710600685,6xpn1,vccnA,222
0.548828864355,ewJ6t,a7Dcf,222
0.655482397045,x7c5I,hwrOr,222
-0.823589334971,If1qi,J2NdY,222
-2.09671300524,MNxUy,jLDZc,222
1.92618245948,x7c5I,L28PI,222
0.205044540109,h4ypP,2OtW4,222
-0.570761149877,OopuJ,Ewar6,222
1.27392267002,JE7ds,LNG6H,222
1.04394836972,wErgh,IIyOu,222
1.2188988836,4qyDv,45AX8,222
0.00524251172605,JE7ds,XxTqm,222
0.748978972866,OopuJ,L2Q4j,222
1.8682994385,bbNP5,iEtCN,222
0.577741225607,nEy9c,OAHvq,222
1.54369348098,FjkBT,rOIdH,222
0.389714710807,7dNjt,Ab08g,222
